MandatId,DateCreation,BienMandatId,Statut,DescriptionBien_DateOffreAcceptee,Origine_DateCollecte,CritereId,TypeProjet,BudgetMaxEuro,SurfaceMin,NombrePiecesEnum,NombreChambresEnum,LocalisationId,Code,Nom,StatutMandat,TypeMission,TypeMandat,TypeBien
2415,2013-06-14,2931,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2932,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2933,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2934,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2935,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2936,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2937,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2938,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2939,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2940,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2941,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2942,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2943,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2944,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2945,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2946,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2947,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2948,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2949,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2950,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2951,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2952,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2953,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2954,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2955,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2956,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2957,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2958,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2959,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2960,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2961,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2962,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2963,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2964,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2965,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2966,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2967,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2968,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2969,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2970,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2971,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2972,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2973,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2974,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2975,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2976,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2977,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2978,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2979,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2980,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2981,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2982,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2983,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2984,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2985,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2986,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2987,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2988,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2989,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2990,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2991,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2992,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2993,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2994,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2995,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2996,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2997,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2998,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,2999,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3000,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3001,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3002,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3003,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3004,2,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3005,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3006,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3007,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3008,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3009,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3010,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3011,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3012,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3013,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3014,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3015,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3016,7,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3017,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3018,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3019,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3020,7,0001-01-01,2013-09-30,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3021,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3022,7,0001-01-01,2013-09-30,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3023,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3743,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3744,1,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3745,1,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3746,7,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3747,1,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3748,1,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3749,7,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3751,1,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3752,3,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3753,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3754,1,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3755,7,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3756,0,0001-01-01,2013-10-02,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3768,0,0001-01-01,2013-10-03,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3777,0,0001-01-01,2013-10-03,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3778,0,0001-01-01,2013-10-03,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3779,7,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3780,3,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3781,2,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3782,7,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3783,7,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3784,0,0001-01-01,2013-10-03,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3785,7,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3828,7,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3829,2,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3830,0,0001-01-01,2013-10-04,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3831,2,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3892,3,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3893,4,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3894,0,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3895,1,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3896,7,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3897,4,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3898,0,0001-01-01,2013-10-07,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3899,0,0001-01-01,2013-10-07,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3900,0,0001-01-01,2013-10-07,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3901,0,0001-01-01,2013-10-07,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3902,0,0001-01-01,2013-10-07,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3903,0,0001-01-01,2013-10-07,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3904,0,0001-01-01,2013-10-07,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3905,0,0001-01-01,2013-10-07,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,3906,0,0001-01-01,2013-10-07,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,4080,0,0001-01-01,2013-10-10,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,4081,1,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,4082,0,0001-01-01,2013-10-09,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,4083,0,0001-01-01,2013-10-10,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,4084,0,0001-01-01,2013-10-10,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,4085,1,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,4086,1,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,4087,1,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,4088,0,0001-01-01,2013-10-08,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,4089,1,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,4090,0,0001-01-01,2013-10-10,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,4091,0,0001-01-01,2013-10-10,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2415,2013-06-14,4092,3,0001-01-01,0001-01-01,2415,"Résidence principale",230000,0,3,0,NULL,NULL,NULL,"Mandat perdu",Online,"Avec préavis",Maison
2628,2013-07-23,3369,7,0001-01-01,2013-10-02,2628,"Résidence principale",140000,800,0,0,NULL,NULL,NULL,"Lead perdu",Inconnu,"Avec préavis",Autre
2628,2013-07-23,3370,7,0001-01-01,2013-10-02,2628,"Résidence principale",140000,800,0,0,NULL,NULL,NULL,"Lead perdu",Inconnu,"Avec préavis",Autre
2628,2013-07-23,3371,3,0001-01-01,2013-10-02,2628,"Résidence principale",140000,800,0,0,NULL,NULL,NULL,"Lead perdu",Inconnu,"Avec préavis",Autre
2628,2013-07-23,3372,3,0001-01-01,2013-10-02,2628,"Résidence principale",140000,800,0,0,NULL,NULL,NULL,"Lead perdu",Inconnu,"Avec préavis",Autre
2628,2013-07-23,3373,3,0001-01-01,2013-10-02,2628,"Résidence principale",140000,800,0,0,NULL,NULL,NULL,"Lead perdu",Inconnu,"Avec préavis",Autre
2628,2013-07-23,3374,3,0001-01-01,2013-10-02,2628,"Résidence principale",140000,800,0,0,NULL,NULL,NULL,"Lead perdu",Inconnu,"Avec préavis",Autre
2628,2013-07-23,3375,7,0001-01-01,2013-10-02,2628,"Résidence principale",140000,800,0,0,NULL,NULL,NULL,"Lead perdu",Inconnu,"Avec préavis",Autre
2628,2013-07-23,3376,7,0001-01-01,2013-10-02,2628,"Résidence principale",140000,800,0,0,NULL,NULL,NULL,"Lead perdu",Inconnu,"Avec préavis",Autre
2628,2013-07-23,3377,3,0001-01-01,2013-10-02,2628,"Résidence principale",140000,800,0,0,NULL,NULL,NULL,"Lead perdu",Inconnu,"Avec préavis",Autre
2628,2013-07-23,3378,7,0001-01-01,2013-10-02,2628,"Résidence principale",140000,800,0,0,NULL,NULL,NULL,"Lead perdu",Inconnu,"Avec préavis",Autre
4081,2013-12-06,7627,7,0001-01-01,0001-01-01,4081,"Résidence secondaire",250000,1500,0,0,NULL,NULL,NULL,"Mandat perdu",Terrain,"Avec préavis",Terrain
4081,2013-12-06,9192,7,0001-01-01,0001-01-01,4081,"Résidence secondaire",250000,1500,0,0,NULL,NULL,NULL,"Mandat perdu",Terrain,"Avec préavis",Terrain
4081,2013-12-06,9635,1,0001-01-01,0001-01-01,4081,"Résidence secondaire",250000,1500,0,0,NULL,NULL,NULL,"Mandat perdu",Terrain,"Avec préavis",Terrain
4081,2013-12-06,10189,2,0001-01-01,0001-01-01,4081,"Résidence secondaire",250000,1500,0,0,NULL,NULL,NULL,"Mandat perdu",Terrain,"Avec préavis",Terrain
